nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pBdmild,pBdmoderate,pBdover,pBpmild,pBpmoderate,pBpover,pBtmild,pBtmoderate,pBtover,pR,pT,rho,sageA15,sigma,theta,zeta
15,fee9c27b762b2718254cdbe3f81602c9,0.141212146,0.74916042,0.329563599,0.090526958,0.572098183,0.302388625,0.074128325,0.173697753,0.005710649,0.876255035,0.039607419,0.595492027,2.755975373,0.601833891,1.364065087,1.88922734,0.257011696,1.528419513,2.215821607,1.006966736,0.837376845,0.000632812,0.018183151,0.861073126,0.000485696,0.105171732,1.009204084
15,3bf23d74af011ec98bafd0d7564ada6c,0.144188299,0.617558024,0.408995276,0.414332761,0.718019164,0.359688986,0.064900492,0.133622449,0.010087986,0.628732443,0.043186027,0.605888135,2.373287003,0.704638701,1.330304405,1.855159348,0.248971782,1.462152504,2.276812053,1.373712376,0.821691106,0.000677731,0.014188223,0.878592676,0.000326205,0.104060744,1.174167112
15,48270abd5f188d145b62793122df4c14,0.144600486,0.637404049,0.414938305,0.212749951,0.592654791,0.411161216,0.070171687,0.156683598,0.007861649,0.661927878,0.041612164,0.410996391,2.387005474,0.578249722,1.351294443,1.859017951,0.245141541,1.432416719,2.284171045,1.440407463,0.832467817,0.000672462,0.015458304,0.845933138,0.000315408,0.099774979,0.961360486
15,9ce6e09b5af7c924137da3619e6e5983,0.13430508,0.675392792,0.36427293,0.162832135,0.572116917,0.409017117,0.062829871,0.143334163,0.008031089,0.659891495,0.040818024,0.372021247,2.58785887,0.565414024,1.368260587,1.844005148,0.237910254,1.485661107,2.25802128,1.469321579,0.832450153,0.000635071,0.016314285,0.968919777,0.000301572,0.101126975,0.844044383
15,d9a4f8c4f6eb4cdaa759185bee4b523d,0.143368705,0.750351287,0.478989736,0.183377413,0.670431212,0.304431172,0.060092335,0.173160133,0.006948747,0.30782644,0.041998337,0.330700596,2.01820535,0.478731829,1.363094403,1.844920075,0.24272932,1.578587509,2.157705543,1.473672363,0.796359835,0.000713912,0.015232516,0.872606384,0.000267062,0.097162373,0.977687447
15,0edcb8489c964ab1c24437592d0263b4,0.148727753,0.612592515,0.633464911,0.153421396,0.697298971,0.435636669,0.063373132,0.123034915,0.011219728,0.545253252,0.042323353,0.43946265,2.369991483,0.657479364,1.355581696,1.861829228,0.269763091,1.565667457,2.12781843,0.963044005,0.833586226,0.000610195,0.017881586,0.929845269,0.000182976,0.108264747,0.956554091
15,869d810a83ffa49e2ea7b44414708639,0.149113841,0.650295824,0.319661972,0.120955882,0.624336315,0.404563776,0.071423869,0.150981908,0.007671656,0.938933833,0.038741926,0.718553644,2.682171599,0.800263561,1.349446079,1.867636376,0.25171135,1.318779786,2.232035379,1.413201545,0.846082615,0.00066089,0.017543063,0.917953899,0.000282358,0.105323977,0.987800941
15,a2a64d136321b0eb40e77deced28dc6d,0.147683538,0.689390212,0.405349882,0.191766563,0.627703863,0.376654081,0.066608482,0.165130651,0.007476319,0.627408629,0.040709411,0.47533889,2.319841791,0.538524629,1.35845445,1.867236735,0.248194902,1.4424229,2.260120758,1.457773062,0.828278155,0.000660353,0.016470069,0.856173504,0.000299003,0.100137496,0.732879855
15,34dc9cf6f4743f2657277ec1a9a8c8b0,0.147874735,0.586766445,0.463834181,0.182120173,0.611709768,0.394270549,0.079288041,0.154569089,0.007870703,0.609344718,0.042837969,0.444788319,2.255484067,0.787219561,1.338380113,1.857891944,0.256736408,1.425994637,2.265093471,1.262414377,0.830453853,0.000647024,0.016507262,0.783996979,0.000301423,0.100763323,1.07891752
15,b032555fd6ff78b923de086001c77c1a,0.138981824,0.659002345,0.440572185,0.205678379,0.563635002,0.402459869,0.066770881,0.164603219,0.007427813,0.584486518,0.042074507,0.316867217,2.352401931,0.402237329,1.361364996,1.863605256,0.247413278,1.479355409,2.246748317,1.331442547,0.829979222,0.000615314,0.017346771,0.868049155,0.000347084,0.09900617,0.727913119
15,04118c35c50370f607a446b73bcdad80,0.145364379,0.649205656,0.379672511,0.003323843,0.574864926,0.369464809,0.080897795,0.14086017,0.006915132,0.757693191,0.04269684,0.421322193,2.649531392,0.431295616,1.345967008,1.869303984,0.263114385,1.55359423,2.170928642,0.802854637,0.838515659,0.0006274,0.016586589,0.88868192,0.000462126,0.107497797,0.920458954
15,904393e8df9dd31746f9e320fd2ab475,0.145724447,0.681523824,0.402052487,0.19328815,0.608838612,0.383483993,0.069974273,0.165114953,0.007351359,0.644375906,0.040797196,0.478884093,2.337548441,0.634088828,1.355125857,1.864863058,0.246779901,1.431764503,2.266691856,1.471518235,0.828376999,0.000679879,0.016523605,0.859142579,0.00030222,0.099961484,0.853378876
15,e64b7f24295cf80b003458384e7d6023,0.133697765,0.778904909,0.433688834,0.259956,0.574844205,0.346446277,0.051437408,0.177579459,0.007738677,0.544225012,0.039685928,0.365821422,2.327979549,0.462461238,1.386529338,1.872898792,0.247176254,1.527265301,2.215200579,1.374858993,0.823830481,0.000601327,0.023103513,0.931047348,0.00033934,0.098767462,0.84090524
15,abcf6d21a8d2cf47dbe548461bf8f016,0.129725995,0.683527732,0.505827481,0.206760055,0.536006516,0.407126041,0.063699158,0.173341571,0.007344536,0.563889121,0.042138889,0.384863268,2.311762608,0.537006486,1.3668602,1.86916544,0.257610588,1.542585643,2.242055624,1.171721962,0.837620184,0.000555759,0.023732991,0.838293867,0.000344897,0.101908339,0.816000964
15,e7caa660b030ab507496e83ab75c6a8b,0.147150409,0.697500631,0.412780536,0.207682823,0.630880898,0.368313185,0.06802253,0.1639877,0.007422123,0.589341707,0.041094567,0.482043373,2.37125244,0.592328415,1.355154957,1.869886983,0.247930513,1.476591887,2.259525867,1.423738618,0.82595807,0.000685908,0.015707458,0.842010286,0.000313626,0.100593615,0.80081022
15,5849552617f195571d32b813ace7d69f,0.150876837,0.631539976,0.475282432,0.125254175,0.617144795,0.367242208,0.073539561,0.166762023,0.007642987,0.591368765,0.041214114,0.470260429,2.224500482,0.627786703,1.35170796,1.86562912,0.259739196,1.408132457,2.175900794,1.233300649,0.823458393,0.000622559,0.018709945,0.857522658,0.000278565,0.100712641,0.748824525
15,329a851d52f782cd87ca0672826e6c31,0.146316017,0.680307884,0.394923485,0.18788734,0.619298739,0.383267685,0.069556945,0.165067314,0.007491,0.642112593,0.040834197,0.503886979,2.305206888,0.594117473,1.355577196,1.864830261,0.247479717,1.425685308,2.261496468,1.464202845,0.827933986,0.000648198,0.016175835,0.85787231,0.000294484,0.100086054,0.706068618
15,83906f9308442ab8ee00ac413b7c66d0,0.15259754,0.719601713,0.408693781,0.104768771,0.662512057,0.277613724,0.071289831,0.168983038,0.006223277,0.537499411,0.042247673,0.458951775,2.261486931,0.274555101,1.346702098,1.861962045,0.256473314,1.520635868,2.062597761,1.072655215,0.806640301,0.000712343,0.013864072,0.903289169,0.000405961,0.102571335,0.955047277
15,4ab5ada0e850b3cfc7d36a7b49172cf8,0.113958779,0.708810825,0.508708198,0.620088831,0.520507717,0.311069449,0.034925793,0.173222281,0.008017423,0.608050528,0.043241694,0.451020289,2.789557282,0.360753495,1.363341844,1.873219709,0.23838924,1.589979314,2.220012686,1.346454851,0.834110238,0.000715192,0.013642187,0.89968166,0.000326983,0.099194384,1.148287279
15,ab8f9da484e0b381b92123ab5f2440b7,0.163563223,0.73106015,0.265560145,0.193590854,0.76090527,0.29389679,0.068817981,0.14202828,0.009631234,0.691920432,0.037652059,0.737468231,2.302005395,1.01431905,1.346286523,1.860279609,0.249560807,1.343196237,2.246236086,1.503910544,0.810473121,0.000663212,0.019941175,0.950532131,0.000265875,0.103271889,1.06481315
15,22bd65c45291ef200ec0cff53006b478,0.137034864,0.577207013,0.49604815,0.237476506,0.664030683,0.439429706,0.072275533,0.139092757,0.009169238,0.602686096,0.044555409,0.504724869,2.216066942,0.611935154,1.338218752,1.859779531,0.260415812,1.514520761,2.245255224,1.163472877,0.832903897,0.000594844,0.017570853,0.852559617,0.000312904,0.105773351,1.043227897
15,09e0c0f1490246bd8a9a941c523e8757,0.145171022,0.697864285,0.409493347,0.207490294,0.658896603,0.363965992,0.068750063,0.161403737,0.007240474,0.801588815,0.040882764,0.614396463,2.564892818,0.504782543,1.352997987,1.875256119,0.252791163,1.487792313,2.192709329,1.244347972,0.833495528,0.000719891,0.013443436,0.868479805,0.000367755,0.105241075,1.148226688
15,a01d59cde37f73d43452e88ab45653cd,0.229942579,0.52367948,0.042768149,0.048870976,0.855042524,0.993194847,0.094427161,0.10933753,0.011751237,0.636482838,0.042812567,0.998191181,3.622725842,0.583991525,1.409752353,1.655949663,0.232827749,1.074366829,1.630234476,0.61980426,0.611207978,0.000432882,0.047851073,0.807337265,0.001128815,0.099570014,1.265448186
15,e737cb936ac9a7b01ce3e55042e14cd6,0.173028377,0.737393063,0.320644829,0.083687939,0.822682307,0.307811704,0.072148379,0.163139611,0.007753415,0.711873812,0.037424554,0.837686459,2.084587906,0.836112694,1.34169991,1.86733514,0.252491639,1.307505671,2.143008909,1.624351392,0.806157471,0.000758543,0.014789359,0.895556682,0.000193932,0.103216194,1.157263783
15,c4492639b3bdcacee4ffd0fc68e1ba4c,0.138496116,0.622705729,0.353964996,0.351030397,0.700141846,0.405877664,0.063707866,0.12754632,0.01031442,0.647786776,0.042591943,0.46275937,2.343103335,0.586204269,1.346886285,1.83946302,0.239631842,1.440876322,2.287341472,1.494508859,0.820041958,0.000649883,0.016197468,0.972083663,0.000328234,0.102298508,1.1143932
15,de2e37c68d04a88c095f931ffe2de243,0.151773065,0.747478105,0.390508019,0.144671806,0.66748458,0.330068796,0.06393654,0.172581381,0.006834603,0.669143671,0.039320705,0.661729612,2.321471124,0.503126656,1.356485233,1.880555801,0.258393654,1.440688033,2.13341052,1.303938148,0.823514197,0.000629791,0.019239808,0.892766162,0.00032004,0.104306178,0.784765435
15,0edc28118138b32138d15e29cd441165,0.155111763,0.580224565,0.448410164,0.138860069,0.640973234,0.377444618,0.082480852,0.153437746,0.008035868,0.593054555,0.042092213,0.52127038,2.150187714,0.909246607,1.330626724,1.857523658,0.258436949,1.374109805,2.255643572,1.321320983,0.826679665,0.000657369,0.01734935,0.773818473,0.000249656,0.101069812,1.094883691
15,81ceaa29bc1c0ba5bab8f88ffcdab8cf,0.147070697,0.580673084,0.464902049,0.273629266,0.726324529,0.429396121,0.075687049,0.131843698,0.009208975,0.538584269,0.045552708,0.510047349,2.026206693,0.455904665,1.322099229,1.85268659,0.257738998,1.512857229,2.238208402,1.248773872,0.822370918,0.000655438,0.013966313,0.832816263,0.000337593,0.105904137,1.07452143
15,19192fea115cca04cafa96bd7870a4e4,0.14040346,0.70824328,0.476172944,0.357007305,0.674161751,0.289894022,0.053765945,0.15581019,0.009282189,0.308855436,0.042934374,0.462496091,2.162450419,0.660462403,1.348822202,1.851992302,0.252126803,1.556671157,2.193646858,1.298985474,0.801836319,0.000626301,0.019032287,0.909319831,0.000304414,0.100370956,0.949342291
15,c5679505fe7e20b99ab1e437c98344eb,0.161397452,0.652277071,0.365107759,0.143513994,0.74931182,0.383088537,0.075777965,0.153761082,0.008383652,0.787463958,0.038220116,0.907948292,2.249881113,1.31633782,1.33079913,1.864824055,0.254193511,1.280322573,2.309979274,1.689139891,0.831118256,0.000677209,0.018073564,0.787195862,0.000137747,0.104024742,1.238441572
15,e7f89c76d948251968e58ca5d2e98c10,0.130630237,0.744904105,0.408814433,0.184928517,0.586032247,0.377428592,0.058315742,0.174429476,0.006328642,0.697226876,0.040912894,0.344913631,2.506741418,0.364050321,1.378393621,1.851774611,0.240244711,1.516179774,2.176127632,1.36593794,0.826603038,0.000712269,0.016799269,0.936620738,0.000362773,0.099381092,1.217876142
15,4559b8ca6490e77977e0e789684f79b9,0.144870711,0.646081045,0.405129013,0.202885277,0.601409311,0.40993714,0.071223439,0.156811532,0.007604545,0.671840294,0.041704123,0.408044578,2.348233244,0.588180114,1.353688732,1.858860514,0.245160093,1.44242502,2.284234718,1.449795323,0.833082242,0.00068191,0.015199234,0.838675102,0.000315364,0.099779823,0.977152788
15,431c8ed5b2901fc94907fec4d7d736eb,0.140820568,0.772816275,0.453251611,0.165498959,0.652873542,0.274377762,0.062522772,0.176064439,0.006279287,0.459861372,0.041763612,0.475572264,2.278790228,0.476196718,1.358121516,1.855201392,0.24925518,1.597653934,2.12018182,1.226863977,0.80445315,0.000711987,0.015305549,0.879325194,0.000354597,0.101805247,1.119915216
15,99be95ab535c8bbb1390376271519c23,0.134468227,0.716877471,0.418120398,0.241553523,0.551818987,0.40469477,0.060107079,0.164822573,0.007138996,0.695288533,0.040776353,0.366779441,2.575578318,0.3876747,1.374230789,1.86734996,0.242457318,1.50926002,2.252440988,1.389796507,0.837828057,0.000657608,0.017075904,0.892500651,0.000378013,0.100164739,0.80474455
15,b3c921d833365dcc67b30883bb807f44,0.158412021,0.561034071,0.393208484,0.12454883,0.666292843,0.417844477,0.081742453,0.149572987,0.008693794,0.760110874,0.040105566,0.69602208,2.257918465,1.071026821,1.330686981,1.866369833,0.259446396,1.245352245,2.267600291,1.45954621,0.836477333,0.000628305,0.019602169,0.820319685,0.000183329,0.10275339,1.033841064
15,6edc181d962260345ca3ab235b28b64c,0.147233916,0.680708986,0.400112026,0.188438598,0.621847456,0.373555453,0.068454545,0.163638344,0.007587988,0.630938184,0.040807679,0.48782747,2.30895973,0.573937234,1.356283855,1.867942245,0.247419443,1.438419879,2.248683424,1.456643808,0.8283615,0.000643818,0.016556474,0.861482847,0.000297931,0.100174922,0.746386654
15,153120a85e8ad49f87fe05a0e60d9768,0.150983953,0.512745576,0.423722277,0.160083507,0.579496577,0.442809208,0.08628136,0.14796652,0.00835719,0.699117023,0.042833329,0.354430568,2.231282237,0.778569693,1.334648441,1.853182205,0.251211088,1.305659068,2.296922313,1.382481148,0.838039319,0.000677146,0.015835066,0.807261852,0.000282048,0.098513848,1.081250959
15,70e83da78f6ab77cc79f660e2b411766,0.141056443,0.606015819,0.589128101,0.04510812,0.555107729,0.371449099,0.079414953,0.141036638,0.007410458,0.621220807,0.045432879,0.309440583,2.688941311,0.345133101,1.342029687,1.867235641,0.273350811,1.678593454,2.086342632,0.484353929,0.840115995,0.000674302,0.012279814,0.844127434,0.000426853,0.108856205,1.071389097
15,adf8bceb5149db2663cc0ac567917489,0.160444082,0.853811749,0.371314016,0.131476757,0.577765279,0.229408214,0.048808244,0.168335967,0.007253439,0.607526687,0.034853262,0.569049399,2.753639661,0.943435902,1.377919958,1.88094202,0.245144487,1.450275446,2.155525587,1.470686869,0.824609995,0.000750775,0.016055812,0.919890226,0.000142439,0.098928509,0.943276327
15,25bea214b99bf8a12f73f8c51676ba7b,0.144860374,0.692281285,0.385560023,0.290833548,0.798040935,0.433968288,0.054335307,0.142911428,0.01021778,0.702399991,0.03980917,0.786615012,2.020090626,0.613516862,1.353202568,1.860064615,0.251332942,1.379285167,2.206541644,1.65990511,0.82155232,0.000595747,0.022243594,0.988269407,0.000184208,0.106833876,1.032565322
15,e6d7548998f501d2ef2795d74486916c,0.156138006,0.559727965,0.459171863,0.142075416,0.638040901,0.392735714,0.083461772,0.150618217,0.008252897,0.607160914,0.042266261,0.508041742,2.155497073,0.923154781,1.329239789,1.859485624,0.259226697,1.361578036,2.261155632,1.311300116,0.829704101,0.000642984,0.017015319,0.765819685,0.000250333,0.1011024,1.084365208
15,82f35353a1c2769e3f64c56295d687c0,0.137396212,0.775929606,0.381380866,0.163330773,0.489647384,0.319167757,0.054200052,0.175512068,0.005302898,0.576201593,0.04047741,0.253134948,2.667530997,0.316957459,1.375925594,1.863617701,0.237554559,1.556462095,2.176411287,1.364464884,0.826955756,0.000716355,0.013958087,0.905454886,0.000365224,0.096637033,0.861349259
15,1c43663badf516fdb0bc13c78ab8e10c,0.144312075,0.67996769,0.394006854,0.189095166,0.601193585,0.381731612,0.070005638,0.163224889,0.00736334,0.630176752,0.040951876,0.444050143,2.328174882,0.591104738,1.355416408,1.862493708,0.245363643,1.43632245,2.260095863,1.456634783,0.827280773,0.000672066,0.017127476,0.860751548,0.000321326,0.099738104,0.866202707
15,d779e024dbef977ef7996cbe5d70cc75,0.124347538,0.739675116,0.54388716,0.56270493,0.539907728,0.261027596,0.031983775,0.17345656,0.008128944,0.438303436,0.042521755,0.425180454,2.714845601,0.466191121,1.362936248,1.86643842,0.239510865,1.602117823,2.155305412,1.363544341,0.820214732,0.000753967,0.011868817,0.914520539,0.000247067,0.097485802,1.080306611
15,18a41937606b5e98afac2ceb447919e0,0.136894336,0.649750209,0.378025045,0.231134345,0.547005203,0.445914455,0.067908129,0.160635232,0.007538856,0.766952025,0.041425038,0.283033727,2.43842415,0.397065914,1.365820567,1.855979519,0.237644298,1.414271201,2.290585543,1.504395178,0.840916715,0.000687429,0.015945205,0.894265664,0.000359897,0.097753491,1.019476097
15,3a3001fdbf126faddccb1328c34344be,0.146964346,0.630626794,0.400433508,0.283761042,0.65454061,0.321430505,0.071217782,0.155711172,0.007396549,0.645540842,0.043577804,0.641082573,2.306844849,0.433214268,1.324234663,1.880498952,0.261036593,1.469630315,2.182061088,1.115997021,0.824902583,0.000643688,0.015088643,0.825187218,0.000384044,0.105396652,0.953912085
15,3abd3f503b546ac667bd2769c49c7e89,0.152656855,0.673310385,0.358764548,0.136737656,0.658858547,0.394876904,0.074246218,0.153206066,0.007885254,0.879289484,0.039441343,0.76154256,2.545255081,0.714081973,1.347623384,1.883929719,0.261684217,1.40144532,2.226400796,1.243436016,0.844345261,0.000638128,0.018695221,0.869870873,0.000343928,0.108077134,0.869888868
15,c83260d23a0e352c679a11ae5f8b00d3,0.156198145,0.579539063,0.563229364,0.139526912,0.624208162,0.362787452,0.086774238,0.16141642,0.007563319,0.430211163,0.044313919,0.401973877,1.963903409,0.708910352,1.328224096,1.867508421,0.271265498,1.496901438,2.198948193,0.989807088,0.820679452,0.000630131,0.017629996,0.71244259,0.00032517,0.1020712,0.938757416
15,cfd2e3ff4d444849b2972710e9c08cb7,0.145757079,0.687188557,0.401144233,0.192506464,0.625096692,0.373687782,0.067072557,0.165376226,0.007608859,0.624709449,0.040869738,0.472392636,2.326797095,0.553218087,1.357441384,1.866928105,0.248000759,1.444124091,2.25437623,1.446453269,0.827510744,0.000641992,0.016766836,0.85648441,0.00030334,0.100172189,0.759182796
15,5789927657b2855d0a748f5c1f15f262,0.152104431,0.525356266,0.437947469,0.151670309,0.590975041,0.439053899,0.084783054,0.147669249,0.008442647,0.678823821,0.042557355,0.384870053,2.234781544,0.81260446,1.335985383,1.856633535,0.25312417,1.317577591,2.287830955,1.372509519,0.835773368,0.000658351,0.016392253,0.802453857,0.000268788,0.098802909,1.022711702
15,18f51361aa95ead7fa84c584a7a12285,0.155470162,0.603691802,0.448794361,0.085438365,0.635263385,0.373161235,0.080495641,0.163456427,0.00777272,0.574334297,0.041212307,0.508913636,2.072041142,0.790820527,1.342125987,1.862181495,0.260683464,1.352347497,2.196896422,1.294829556,0.821409177,0.000626802,0.019526156,0.837118503,0.000236074,0.100179033,0.800632897
15,a1022dac8ac4ac0c94b428ed864f3ede,0.147391175,0.688132247,0.421965222,0.201248312,0.629837402,0.36522244,0.066093593,0.16163352,0.007437235,0.587046842,0.041133492,0.491209741,2.349381388,0.604657302,1.350470109,1.864581665,0.250194263,1.484587394,2.25630123,1.410914725,0.824350519,0.000675836,0.016713097,0.821923212,0.00031575,0.101215348,1.001391705
15,619a540e3763327d97f10e5f9783526d,0.137884914,0.673269556,0.47289904,0.194018044,0.544024474,0.367008698,0.068541658,0.168153813,0.006814353,0.604868652,0.042147501,0.306734515,2.408067437,0.500329026,1.361392008,1.859953673,0.250339197,1.519643608,2.198835474,1.180657628,0.829207675,0.000667577,0.017545238,0.847203681,0.000375555,0.099775026,1.075082075
